,店內開盒遊戲列表,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
中文名稱,注音索引,英文名稱,語言版本,遊戲人數,放置櫃位,BGG玩家評分,BGG建議最佳人數,BGG遊戲時間(分鐘),BGG遊戲難度,BGG連結,所有人,店內熱門,定價,分類,標籤1,標籤2,標籤3
侍,ㄕ,Samurai,中,2-4,D2,7.4,3,30-60,2.5,https://boardgamegeek.com/boardgame/3/samurai,烏嘎嘎,,,,,,
南極危機,ㄋ,Antarctica,英,2-4,D3,6.3,4,45-90,2.77,https://boardgamegeek.com/boardgame/182074/antarctica,烏嘎嘎,,,,,,
影子陣,ㄧ,Shadow Blocks,英,2-4,D5,6.4,N/A,20-25,1,https://boardgamegeek.com/boardgame/262443/shadow-blocks,烏嘎嘎,,,,,,
拉密：旅行版,ㄌ,Rummikub Travel ,中,2-4,D5,6.4,4,60,1.73,https://boardgamegeek.com/boardgame/811/rummikub,烏嘎嘎,,,,,,
格格不入,ㄍ,Blokus,日,2-4,D5,6.9,4,20,1.79,https://boardgamegeek.com/boardgame/2453/blokus,烏嘎嘎,,,,,,
拉密變臉版,ㄌ,Rummikub Twist,中,2-4,D5,7.2,N/A,N/A,2,https://boardgamegeek.com/boardgame/237792/rummikub-twist,烏嘎嘎,v,,,,,
烏邦果立體版,ㄨ,Ubongo 3-D,英,2-4,D5,7.2,4,30,2.01,https://boardgamegeek.com/boardgame/46396/ubongo-3-d,烏嘎嘎,,,,,,
跳跳棋,ㄊ,Skippity,中,2-4,D5,6.3,2,30,2.17,https://boardgamegeek.com/boardgame/85563/skippity,烏嘎嘎,,,,,,
大格鬥隨機UNO版 ,ㄉ,Blokus Shuffle UNO Edition,中,2-4,D5,6.6,N/A,30-45,N/A,https://boardgamegeek.com/boardgame/342097/blokus-shuffle-uno-edition,烏嘎嘎,v,,,,,
蘇丹尼亞,ㄙ,Sultaniya,英,2-4,E1,6.7,4,45,2,https://boardgamegeek.com/boardgame/145012/sultaniya,烏嘎嘎,,,,,,
山谷原人,ㄕ,Sapiens,英,2-4,E1,6.6,2-4,45,2.65,https://boardgamegeek.com/boardgame/169649/sapiens,烏嘎嘎,,,,,,
大西部之路：北方鐵路,ㄉ,Great Western Trail: Rails to the North,英,2-4,E1,8.5,3,75-150,3.8,https://boardgamegeek.com/boardgame/245744/great-western-trail-rails-north,烏嘎嘎,,,,,,
糖果獵人,ㄊ,Candy Chaser,英,2-4,E2,5.9,N/A,10,1.25,https://boardgamegeek.com/boardgame/150605/candy-chaser,烏嘎嘎,,,,,,
奇獸競技場,ㄑ,Monster Arena,中,2-4,E2,7.1,N/A,15,2,https://boardgamegeek.com/boardgame/283455/monster-arena,烏嘎嘎,,,,,,
托斯卡尼城堡,ㄆ,The Castles of Tuscany,英,2-4,E2,7.3,3,45-60,2.19,https://boardgamegeek.com/boardgame/300327/castles-tuscany,烏嘎嘎,,,,,,
活在當下,ㄏ,Carpe Diem,中,2-4,E2,7.6,3,45-75,2.52,https://boardgamegeek.com/boardgame/245934/carpe-diem,烏嘎嘎,,,,,,
布魯日,ㄅ,Bruges,中,2-4,E2,7.5,3-4,60,2.75,https://boardgamegeek.com/boardgame/136888/bruges,烏嘎嘎,,,,,,
勃根地城堡,ㄅ,The Castles of Burgundy,中,2-4,E2,8.1,2,30-90,3.03,https://boardgamegeek.com/boardgame/84876/castles-burgundy,烏嘎嘎,,,,,,
梅林,ㄇ,Merlin,英,2-4,E2,7.2,3,75,3.13,https://boardgamegeek.com/boardgame/230933/merlin,烏嘎嘎,,,,,,
梅林：亞瑟,ㄇ,Merlin: Arthur Expansion,英,2-4,E2,7.9,N/A,75,3.36,https://boardgamegeek.com/boardgame/261247/merlin-arthur-expansion,烏嘎嘎,,,,,,
圖拉真廣場,ㄊ,Forum Trajanum,英,2-4,E2,7.3,3,60-120,3.49,https://boardgamegeek.com/boardgame/244049/forum-trajanum,烏嘎嘎,,,,,,
圖拉真,ㄊ,Trajan,英,2-4,E2,7.8,4,60-120,3.68,https://boardgamegeek.com/boardgame/102680/trajan,烏嘎嘎,,,,,,
波拉波拉島,ㄅ,Bora Bora,英,2-4,E2,7.6,4,60-120,3.74,https://boardgamegeek.com/boardgame/127060/bora-bora,烏嘎嘎,,,,,,
神來之筆,ㄕ,Final Touch,中,2-4,E3,6.2,2,15-30,1.17,https://boardgamegeek.com/boardgame/192701/final-touch,烏嘎嘎,,,,,,
文獻室,ㄨ,Biblios,中,2-4,E3,7.2,3,30,1.68,https://boardgamegeek.com/boardgame/34219/biblios,烏嘎嘎,,,,,,
完美時刻,ㄨ,The Picture Perfect,中,2-4,E3,7.1,4,50-90,1.84,https://boardgamegeek.com/boardgame/299963/picture-perfect,烏嘎嘎,,,,,,
龍城對壘,ㄌ,Dragon Castle,中,2-4,E3,7.2,2,30-45,1.97,https://boardgamegeek.com/boardgame/232219/dragon-castle,烏嘎嘎,,,,,,
迷霧島：金幣與榮耀,ㄇ,Ocracoke: Gold and Glory,中,2-4,E3,6.6,N/A,15-30,2,https://boardgamegeek.com/boardgame/182877/ocracoke-gold-and-glory,烏嘎嘎,,,,,,
神奈川學院,ㄕ,Kanagawa,中,2-4,E3,7.2,4,45,2.04,https://boardgamegeek.com/boardgame/200147/kanagawa,烏嘎嘎,,,,,,
星雲谷,ㄒ,Via Nebula,英,2-4,E3,7.2,3-4,45-60,2.23,https://boardgamegeek.com/boardgame/191231/nebula ,烏嘎嘎,,,,,,
兔子王國,ㄊ,Bunny Kingdom,中,2-4,E3,7.5,4,40-60,2.27,https://boardgamegeek.com/boardgame/184921/bunny-kingdom,烏嘎嘎,,,,,,
髒小豬擴充-小豬選美,ㄗ,Drecksau: Sauschön,中,2-4,E4,5.7,3-4,15,1,https://boardgamegeek.com/boardgame/191685/drecksau-sauschon,烏嘎嘎,,,,,,
鈕鈕相扣,ㄋ,Flix Mix,中,2-4,E4,6.3,3-4,20,1.12,https://boardgamegeek.com/boardgame/14039/flix-mix,烏嘎嘎,,,,,,
瘋狂地下城,ㄈ,Dungeon Mayhem,中,2-4,E4,7,4,10,1.12,https://boardgamegeek.com/boardgame/260300/dungeon-mayhem,烏嘎嘎,,,,,,
三千世界鴉殺盡,ㄙ,Crows Overkill,中,2-4,E4,6.5,4,15,1.17,https://boardgamegeek.com/boardgame/175023/crows-overkill,烏嘎嘎,,,,,,
情書,ㄑ,Love Letter,中,2-4,E4,7.3,4,20,1.2,https://boardgamegeek.com/boardgame/129622/love-letter,烏嘎嘎,,,,,,
情書六人版,ㄑ,Love Letter,中,2-4,E4,7.3,4,20,1.2,https://boardgamegeek.com/boardgame/129622/love-letter,烏嘎嘎,v,,,,,
歡迎來到地下城,ㄏ,Welcome to the Dungeon,中,2-4,E4,6.7,3,30,1.21,https://boardgamegeek.com/boardgame/150312/welcome-dungeon,烏嘎嘎,,,,,,
歡迎回到地下城,ㄏ,Welcome Back to the Dungeon,英,2-4,E4,7,3-4,30,1.24,https://boardgamegeek.com/boardgame/195043/welcome-back-dungeon,烏嘎嘎,,,,,,
亡者神抽,ㄨ,Dead Man's Draw,中,2-4,E4,6.9,N/A,10-15,1.33,https://boardgamegeek.com/boardgame/149155/dead-mans-draw,烏嘎嘎,,,,,,
動物反抗軍,ㄉ,ARGH,中,2-4,E4,7.1,4,5-15,1.33,https://boardgamegeek.com/boardgame/214204/argh,烏嘎嘎,,,,,,
瘋魔口袋,ㄈ,Pocket Madness,中,2-4,E4,6,3,30,1.36,https://boardgamegeek.com/boardgame/201920/pocket-madness,烏嘎嘎,,,,,,
七不思議,ㄑ,Seven7s,中,2-4,E4,6.4,N/A,20-30,1.4,https://boardgamegeek.com/boardgame/172662/seven7s,烏嘎嘎,,,,,,
摺摺稱奇, ㄓ,Origami,中,2-4,E4,6.7,3-4,15-30,1.67,https://boardgamegeek.com/boardgame/234469/origami,烏嘎嘎,,,,,,
城邦開拓,ㄔ,Emporion,中,2-4,E4,7,4,30-45,2,https://boardgamegeek.com/boardgame/187587/emporion,烏嘎嘎,,,,,,
聖光之城,ㄕ,Capital Lux,中,2-4,E4,7.1,3,30,2.04,https://boardgamegeek.com/boardgame/205046/capital-lux,烏嘎嘎,,,,,,
喔 我的好貨,ㄛ,Oh My Goods,中,2-4,E4,7,2,30,2.29,https://boardgamegeek.com/boardgame/183840/oh-my-goods,烏嘎嘎,,,,,,
神殿之謎,ㄕ,Mystery of the Temples,中,2-4,E4,6.6,4,20-40,2.38,https://boardgamegeek.com/boardgame/234691/mystery-temples,烏嘎嘎,,,,,,
曠世發明,ㄎ,Innovation,英,2-4,E4,7.2,2,45-60,2.72,https://boardgamegeek.com/boardgame/63888/innovation,烏嘎嘎,,,,,,
工讀生別裝了！,ㄍ,Why You Lying,中,2-4,E4,7.2,N/A,30-45,N/A,https://boardgamegeek.com/boardgame/319742/why-you-lying,烏嘎嘎,,,,,,
五年五百億大亂鬥,ㄨ,Fight for 50- Billion,中,2-4,E4,N/A,N/A,N/A,N/A,https://boardgamegeek.com/boardgame/267027/fight-50-billion,烏嘎嘎,,,,,,
貪心農夫 ,ㄊ,Greedy Farmers,中,2-4,E4,N/A,N/A,N/A,N/A,N/A,烏嘎嘎,,,,,,
英雄總是最後一個到,ㄧ,Top Hero,中,2-4,E4,N/A,N/A,N/A,N/A,N/A,烏嘎嘎,,,,,,
降妖伏怪,ㄒ,Yokai Conquest,中,2-4,E4,N/A,N/A,N/A,N/A,N/A,烏嘎嘎,,,,,,
堆疊比賽,ㄉ,Chip up,英,2-4,E5,4,,10-30,1,https://boardgamegeek.com/boardgame/178239/chip,烏嘎嘎,,,,,,
諾亞方舟,ㄋ,Noah’s Ark,中,2-4,E5,5.9,4,10,1,https://boardgamegeek.com/boardgame/5196/noahs-ark,烏嘎嘎,v,,,,,
尋龍多米諾,ㄒ,Dragomino,中,2-4,E5,7.2,3-4,15,1.13,https://boardgamegeek.com/boardgame/300010/dragomino,烏嘎嘎,,,,,,
多米諾王國,ㄉ,Kingdomino,中,2-4,E5,7.4,"2,4",15-20,1.19,https://boardgamegeek.com/boardgame/204583/kingdomino,烏嘎嘎,,,,,,
推倒堤基,ㄊ,Tiki Topple,中,2-4,E5,6.4,4,20,1.33,https://boardgamegeek.com/boardgame/34373/tiki-topple,烏嘎嘎,v,,,,,
蝸牛向前衝,ㄍ,Snail Sprint!,中,2-4,E5,6.9,4,15,1.33,https://boardgamegeek.com/boardgame/259345/snail-sprint,烏嘎嘎,v,,,,,
終極密碼,ㄓ,Davinci coda,中,2-4,E5,6.1,4,15,1.49,https://boardgamegeek.com/boardgame/8946/coda,烏嘎嘎,v,,,,,
原木形色棋：旅行版,ㄩ,Qwirkle,中,2-4,E5,6.8,4,45,1.65,https://boardgamegeek.com/boardgame/25669/qwirkle,烏嘎嘎,,,,,,
造陸計畫,ㄗ,Island Project,中,2-4,E5,5.7,,30-40,2,https://boardgamegeek.com/boardgame/281394/island-project,烏嘎嘎,,,,,,
多米諾女王,ㄉ,Queendomino,中,2-4,E5,7.2,2,25,2.07,https://boardgamegeek.com/boardgame/232043/queendomino,烏嘎嘎,,,,,,
打光94狂,ㄉ,Speed Beating,中,2-4,E5,N/A,N/A,15-30,N/A,https://boardgamegeek.com/boardgame/281395/speed-beating,烏嘎嘎,,,,,,
快閃地精,ㄎ,Do You Gnome Me?,中,2-4,E5,6,,25-30,,https://boardgamegeek.com/boardgame/270263/do-you-gnome-me,烏嘎嘎,,,,,,
釣魚好日子,ㄉ,Fishing Day,中,2-4,E5,6.1,,,,https://boardgamegeek.com/boardgame/271815/fishing-day,烏嘎嘎,,,,,,
銀河卡車司機,ㄧ,Galaxy Trucker,英,2-4,F1,7.5,4,60,2.32,https://boardgamegeek.com/boardgame/31481/galaxy-trucker,烏嘎嘎,,,,,,
光合作用,ㄍ,Photosynthesis,中,2-4,F1,7.4,3,30-60,2.34,https://boardgamegeek.com/boardgame/218603/photosynthesis,烏嘎嘎,,,,,,
維京傳奇,ㄨ,Champions of Midgard,英,2-4,F1,7.8,4,60-90,2.53,https://boardgamegeek.com/boardgame/172287/champions-midgard,烏嘎嘎,,,,,,
地城領主,ㄉ,Dungeon Lords,中,2-4,F1,7.4,4,90,3.54,https://boardgamegeek.com/boardgame/45315/dungeon-lords,烏嘎嘎,,,,,,
地城寵物,ㄉ,Dungeon Petz,英,2-4,F1,7.5,4,90,3.56,https://boardgamegeek.com/boardgame/97207/dungeon-petz,烏嘎嘎,,,,,,
魔法交易所,ㄇ,Mystic Market,中,2-4,F2,7.2,3-4,30-45,1.67,https://boardgamegeek.com/boardgame/287322/mystic-market,烏嘎嘎,,,,,,
鍛骰物語,ㄉ,Dice Forge,中,2-4,F2,7.4,4,40,1.92,https://boardgamegeek.com/boardgame/194594/dice-forge,烏嘎嘎,,,,,,
邪馬台,ㄒ,Yamatai,英,2-4,F2,7.2,2,40-80,2.96,https://boardgamegeek.com/boardgame/213893/yamatai,烏嘎嘎,,,,,,
水世界,ㄕ,AquaSphere,英,2-4,F2,7.3,4,100,3.7,https://boardgamegeek.com/boardgame/159508/aquasphere,烏嘎嘎,,,,,,
樂澀愛,ㄌ,ゲットスイートラブ,日,2-4,F2,N/A,N/A,N/A,N/A,N/A,烏嘎嘎,,,,,,
火鳳燎原,ㄏ,N/A,中,2-4,F2,N/A,N/A,N/A,N/A,N/A,烏嘎嘎,,,,,,
台灣愛玩客,ㄊ,Taiwan walker,中,2-4,F3,6.7,3,30,1.25,https://boardgamegeek.com/boardgame/183643/jeju-island,烏嘎嘎,,,,,,
圈叉棋,ㄑ,Quixo,英,2-4,F3,6.1,2,15,1.62,https://boardgamegeek.com/boardgame/3190/quixo,烏嘎嘎,,,,,,
國際咖啡館,ㄍ,Cafe International,中,2-4,F3,6.3,N/A,45-60,1.67,https://boardgamegeek.com/boardgame/214/cafe-international ,烏嘎嘎,,,,,,
陛下,ㄅ,Majesty,中,2-4,F3,7.1,4,20-40,1.71,https://boardgamegeek.com/boardgame/230080/majesty-realm ,烏嘎嘎,,,,,,
伊斯坦堡骰子版,ㄧ,Istanbul: The Dice Game,中,2-4,F3,7.2,3,20-40,1.75,https://boardgamegeek.com/boardgame/235488/istanbul-dice-game,烏嘎嘎,,,,,,
可可亞,ㄎ,Cacao,中,2-4,F3,7.1,3,45,1.81,https://boardgamegeek.com/boardgame/171499/cacao,烏嘎嘎,,,,,,
神奇種子,ㄕ,Mystical Seeds,中,2-4,F3,5.9,4,30-50,2,https://boardgamegeek.com/boardgame/259525/mystical-seeds,烏嘎嘎,,,,,,
香料之路：新世界,ㄒ,Century: A New World,中,2-4,F3,7.4,3,0-45,2.12,https://boardgamegeek.com/boardgame/270970/century-new-world,烏嘎嘎,,,,,,
香料之路：東方奇觀,ㄒ,Century – Eastern Wonders,中,2-4,F3,7.6,N/A,30-45,2.13,https://boardgamegeek.com/boardgame/242574/century-eastern-wonders,烏嘎嘎,,,,,,
瘟疫危機,ㄨ,Pandemic,中,2-4,F3,7.7,4,45,2.43,https://boardgamegeek.com/boardgame/30549/pandemic ,烏嘎嘎,,,,,,
石器時代,ㄕ,Stone Age,中,2-4,F3,7.6,4,60-90,2.5,https://boardgamegeek.com/boardgame/34635/stone-age ,烏嘎嘎,v,,,,,
敦煌商豪,ㄉ,Merchants of Dunhuang,中,2-4,F4,6.9,3,20-35,1.2,https://boardgamegeek.com/boardgame/283924/merchants-dunhuang,烏嘎嘎,,,,,,
動物酒吧,ㄉ,Beasty Bar,英,2-4,F4,6.9,4,20,1.44,https://boardgamegeek.com/boardgame/165950/beasty-bar,烏嘎嘎,v,,,,,
狡兔三窟,ㄐ,Rabbit Hunt,中,2-4,F4,6.1,4,20,1.5,https://boardgamegeek.com/boardgame/40602/rabbit-hunt,烏嘎嘎,,,,,,
福爾摩斯13,ㄈ,Sherlock 13,中,2-4,F4,6.4,4,15,1.73,https://boardgamegeek.com/boardgame/149869/sherlock-13,烏嘎嘎,,,,,,
動物酒吧：城內的新動物,ㄉ,Beasty Bar: New Beasts in Town,英,2-4,F4,7.1,3-4,20,1.75,https://boardgamegeek.com/boardgame/181617/beasty-bar-new-beasts-town,烏嘎嘎,,,,,,
中世紀建築師,ㄓ,The Builders: Middle Ages,中,2-4,F4,6.5,2,30,1.78,https://boardgamegeek.com/boardgame/144553/builders-middle-ages,烏嘎嘎,,,,,,
黑幫老大,ㄏ,The Boss,英,2-4,F4,6.9,4,40,1.79,https://boardgamegeek.com/boardgame/85005/boss,烏嘎嘎,,,,,,
深淵密謀,ㄕ,Conspiracy,中,2-4,F4,7.4,2-3,30,1.81,https://boardgamegeek.com/boardgame/276042/conspiracy-abyss-universe,烏嘎嘎,,,,,,
立體派,ㄌ,Cubist,中,2-4,F4,6.9,2,30-45,1.94,https://boardgamegeek.com/boardgame/147431/cubist,烏嘎嘎,,,,,,
神奈川學苑,ㄕ,Kanagawa,中,2-4,F4,7.1,4,45,2.02,https://boardgamegeek.com/boardgame/200147/kanagawa,烏嘎嘎,,,,,,
古物有限公司,ㄍ,"Artifacts, Inc.",英,2-4,F4,6.9,N/A,60,2.16,https://boardgamegeek.com/boardgame/168609/artifacts-inc,烏嘎嘎,,,,,,
阿不思學院,ㄚ,Arcane Academy,中,2-4,F4,7,N/A,30-45,2.25,https://boardgamegeek.com/boardgame/144734/arcane-academy,烏嘎嘎,,,,,,
米寶戰爭,ㄇ,Meeple War,中,2-4,F4,6.8,4,30-60,2.93,https://boardgamegeek.com/boardgame/192120/meeple-war,烏嘎嘎,,,,,,
機密代號：裡應外合,ㄐ,Codenames Duet,中,2-4,F5,7.9,2,15-30,1.35,https://boardgamegeek.com/boardgame/224037/codenames-duet,烏嘎嘎,,,,,,
你推我擠,ㄋ,Quixo Mini ,中,2-4,F5,6.2,2,15,1.6,https://boardgamegeek.com/boardgame/3190/quixo,烏嘎嘎,,,,,,
微米形量色,ㄨ,Iota,中,2-4,F5,6.2,3,30,1.9,https://boardgamegeek.com/boardgame/119632/iota,烏嘎嘎,,,,,,
智行棋,ㄓ,SHIBUYA,中,2-4,F5,6.6,N/A,30-40,2.25,https://boardgamegeek.com/boardgame/255165/shibuya,烏嘎嘎,,,,,,
十字連環棋,ㄕ,MOD X,英,2-4,G1,7.2,2,25,1.67,https://boardgamegeek.com/boardgame/131387/mod-x,豪豪,,,,,,
Blox,N/A,Blox,英,2-4,G1,6.6,4,45,2.1,https://boardgamegeek.com/boardgame/34227/blox,豪豪,,,,,,
群,ㄑ,The Swarm,英,2-4,G1,6.4,3,75,2.6,https://boardgamegeek.com/boardgame/38735/swarm,豪豪,,,,,,
礦業大王,ㄎ,Rockwell,英,2-4,G1,7.2,4,90,3.2,https://boardgamegeek.com/boardgame/139562/rockwell,豪豪,,,,,,
暴走彈彈獸,ㄅ,Terror in Meeple City,英,2-4,G2,6.9,4,45,1.48,https://boardgamegeek.com/boardgame/97903/terror-meeple-city,烏嘎嘎,,,,,,
塔樓,ㄊ,Talo,英,2-4,G2,6.7,N/A,20,1.67,https://boardgamegeek.com/boardgame/148443/talo,豪豪,,,,,,
衝向黃金城,ㄔ,The Quest for El Dorado,中,2-4,G2,7.6,2，4,30-60,1.93,https://boardgamegeek.com/boardgame/217372/quest-el-dorado,烏嘎嘎,,,,,,
烏姆城,ㄨ,Ulm,中,2-4,G2,7.2,3,45-75,2.62,https://boardgamegeek.com/boardgame/191876/ulm,烏嘎嘎,,,,,,
塔,ㄊ,TORRES,中,2-4,G2,7.2,4,60,2.88,https://boardgamegeek.com/boardgame/88/torres ,烏嘎嘎,,,,,,
內科港,ㄋ,A Pleasant Journey to Neko,英,2-4,G2,7.2,3,45-90,3.13,https://boardgamegeek.com/boardgame/257077/pleasant-journey-neko,烏嘎嘎,,,,,,
盛譽學院,ㄕ,Alma Mater,中,2-4,G2,7.5,4,90-150,3.72,https://boardgamegeek.com/boardgame/299960/alma-mater,烏嘎嘎,,,,,,
工業革命：蘭開夏,ㄍ,Brass: Lancashire,英,2-4,G2,8.2,4,60-120,3.86,https://boardgamegeek.com/boardgame/28720/brass-lancashire,葉子,,,,,,
工業革命：伯明罕,ㄍ,Brass: Birmingham,英,2-4,G2,8.7,4,60-120,3.9,https://boardgamegeek.com/boardgame/224517/brass-birmingham,烏嘎嘎,,,,,,
地毯商人,ㄉ,Marrakech,中,2-4,G3,6.7,4,30,1.38,https://boardgamegeek.com/boardgame/29223/marrakech ,烏嘎嘎,v,,,,,
蓮花,ㄌ,Lotus,中,2-4,G3,6.9,3,30,1.53,https://boardgamegeek.com/boardgame/198525/lotus,烏嘎嘎,,,,,,
骰子馬戲團,ㄕ,Rattlebones,英,2-4,G3,6.6,4,15-30,1.54,https://boardgamegeek.com/boardgame/150146/rattlebones,烏嘎嘎,,,,,,
璀璨寶石,ㄘ,Splendor,中,2-4,G3,7.5,3,30,1.83,https://boardgamegeek.com/boardgame/148228/splendor ,烏嘎嘎,v,,,,,
CV人生履歷,ㄖ,CV,中,2-4,G3,6.8,2,60,1.85,https://boardgamegeek.com/boardgame/143986/cv,烏嘎嘎,,,,,,
郎中闖江湖,ㄌ,The Quacks of Quedlinburg,中,2-4,G3,7.9,4,45,1.95,https://boardgamegeek.com/boardgame/244521/quacks-quedlinburg,烏嘎嘎,,,,,,
御竹園,ㄩ,Takenoko,中,2-4,G3,7.3,3,45,1.98,https://boardgamegeek.com/boardgame/70919/takenoko,烏嘎嘎,,,,,,
首都華沙,ㄕ,Capital,中,2-4,G3,7.5,4,45-60,2.32,https://boardgamegeek.com/boardgame/206803/capital,烏嘎嘎,,,,,,
璀璨寶石：城市擴充,ㄘ,Splendor Expansion:City of Splendor,中,2-4,G3,7.5,3,30,2.33,https://boardgamegeek.com/boardgame/220653/cities-splendor ,烏嘎嘎,,,,,,
仙丹妙搖,ㄒ,Nitro Glyxerol,中,2-4,G4,5.9,N/A,20,1,https://boardgamegeek.com/boardgame/181615/nitro-glyxerol,烏嘎嘎,,,,,,
南極小企鵝,ㄋ,Pengoloo,中,2-4,G4,5.9,4,10,1,https://boardgamegeek.com/boardgame/34819/pengoloo,烏嘎嘎,,,,,,
反斗馬戲團,ㄈ,Topito,中,2-4,G4,7,N/A,15,1,https://boardgamegeek.com/boardgame/220738/topito,烏嘎嘎,v,,,,,
拔毛運動會,ㄅ,Chicken Cha Cha Cha,中,2-4,G4,6.6,4,20,1.11,https://boardgamegeek.com/boardgame/3570/chicken-cha-cha-cha ,烏嘎嘎,,,,,,
魔法高塔,ㄇ,The Enchanted Tower,中,2-4,G4,6.8,2,15-25,1.18,https://boardgamegeek.com/boardgame/130792/enchanted-tower,烏嘎嘎,,,,,,
磁石魔法迷宮,ㄘ,The Magic Labyrinth,中,2-4,G4,6.9,3-4,15,1.26,https://boardgamegeek.com/boardgame/41916/magic-labyrinth,烏嘎嘎,,,,,,
美國十日遊,ㄇ,10days in the USA,中,2-4,G4,6.5,N/A,30,1.4,https://boardgamegeek.com/boardgame/7866/10-days-usa,烏嘎嘎,,,,,,
共創城市,ㄍ,Multi City,中,2-4,G4,N/A,N/A,N/A,N/A,N/A,烏嘎嘎,,,,,,
狼與獵犬,ㄌ,Wolf & Hound,英,2-4,2F,6.5,4,10-20,1.5,https://boardgamegeek.com/boardgame/181670/wolf-hound,豪豪,,,,,,
逃離太空站,ㄊ,Survive: Space Attack!,英,2-4,2F,7.2,4,45-60,2.09,https://boardgamegeek.com/boardgame/177147/survive-space-attack,豪豪,,,,,,
史詩渡假村,ㄕ,Epic Resort,英,2-4,2F,6.6,3,60-120,2.54,https://boardgamegeek.com/boardgame/151151/epic-resort,烏嘎嘎,,,,,,
古代,ㄍ,Antiquity,英,2-4,2F,7.9,2-3,120-180,4.29,https://boardgamegeek.com/boardgame/13122/antiquity,豪豪,,,,,,
皇后的項鍊,ㄏ,Queen's Necklace,英,2-4,2F,6.4,3,30-45,1.9,https://boardgamegeek.com/boardgame/6068/queens-necklace,豪豪,,,,,,
格格不入六角版,ㄍ,Blokus Trigon,英,2-4,H1,6.9,3-4,20,1.96,https://boardgamegeek.com/boardgame/21550/blokus-trigon,豪豪,,,,,,
聖莫妮卡,ㄕ,Santa Monica,中,2-4,H1,7.3,N/A,35-40,2.17,https://boardgamegeek.com/boardgame/298065/santa-monica,烏嘎嘎,,,,,,
皇輿爭霸,ㄏ,Dominion,中,2-4,H1,7.7,3,30,2.37,https://boardgamegeek.com/boardgame/36218/dominion,小豬,,,,,,
皇輿爭霸：海國圖誌,ㄏ,Dominion: Seaside,中,2-4,H1,8.1,3,30,2.5,https://boardgamegeek.com/boardgameexpansion/51811/dominion-seaside,小豬,,,,,,
生態農場,ㄕ,Fields of Green,中,2-4,H1,7.2,N/A,45,2.56,https://boardgamegeek.com/boardgame/200954/fields-green,烏嘎嘎,,,,,,
托爾圖加 2199,ㄊ,Tortuga 2199,中,2-4,H1,7.3,3-4,60-90,2.61,https://boardgamegeek.com/boardgame/265017/tortuga-2199,烏嘎嘎,,,,,,
脈衝星2849,ㄇ,Pulsar 2849,英,2-4,H1,7.7,4,60-90,3.35,https://boardgamegeek.com/boardgame/228341/pulsar-2849,烏嘎嘎,,,,,,
欲罷不能,ㄩ,Can't Stop,中,2-4,H3,6.8,3,30,1.16,https://boardgamegeek.com/boardgame/41/cant-stop,烏嘎嘎,,,,,,
巫術學院,ㄨ,Potion Explosion,中,2-4,H3,7.2,N/A,30-45,1.72,https://boardgamegeek.com/boardgame/180974/potion-explosion,烏嘎嘎,,,,,,
熊熊公園,ㄒ,Bärenpark,中,2-4,H3,7.4,4,30-45,1.74,https://boardgamegeek.com/boardgame/219513/barenpark,烏嘎嘎,,,,,,
海盜幣,ㄏ,Piratoons,英,2-4,2F,6.6,3,30,1.79,https://boardgamegeek.com/boardgame/172560/piratoons,烏嘎嘎,,,,,,
熊熊公園：灰熊大進擊擴充,ㄒ,Barenpark: The Bad News Bears,中,2-4,H3,7.8,2-3,30-45,2,https://boardgamegeek.com/boardgameexpansion/264238/barenpark-bad-news-bears,烏嘎嘎,,,,,,
秦,ㄑ,Qin,中,2-4,H3,6.8,N/A,30,2.03,https://boardgamegeek.com/boardgame/127997/qin,烏嘎嘎,,,,,,
希臘列國志,ㄒ,"Improvement of the POLIS
",中,2-4,H3,7.3,4,45-60,2.8,https://boardgamegeek.com/boardgame/268846/improvement-polis,烏嘎嘎,,,,,,
歐提斯：海淵,ㄡ,OTYS,中,2-4,H3,7,3,60,2.88,https://boardgamegeek.com/boardgame/222542/otys,烏嘎嘎,,,,,,
大肚王國,ㄉ,Kingdom of Middag,中,2-4,H3,7,,45-60,3,https://boardgamegeek.com/boardgame/287946/kingdom-middag,烏嘎嘎,,,,,,
愛因斯坦,ㄞ,Einstein: His Amazing Life and Incomparable Science,英,2-4,I1,6.8,2,15-45,1.5,https://boardgamegeek.com/boardgame/205185/einstein-his-amazing-life-and-incomparable-science,豪豪,,,,,,
空中花園,ㄎ,The Hanging Gardens,英,2-4,I1,6.8,2,45,1.95,https://boardgamegeek.com/boardgame/34707/hanging-gardens,豪豪,,,,,,
世博１８９３,ㄕ,World's Fair 1893,英,2-4,I1,7.3,4,35-45,1.96,https://boardgamegeek.com/boardgame/178336/worlds-fair-1893,豪豪,,,,,,
阿瑪多拉,ㄚ,Armadöra,中,2-4,I1,6.4,4,30,1.98,https://boardgamegeek.com/boardgame/8229/armadora,豪豪,,,,,,
迷你文明,ㄇ,CIV: Carta Impera Victoria,中,2-4,I1,6.5,2,20-40,2.2,https://boardgamegeek.com/boardgame/240465/civ-carta-impera-victoria,豪豪,,,,,,
